1	1	2.02221
1	2	2.02211
1	3	2.02215
1	4	2.02204
1	5	2.02137
1	6	2.02162
1	7	2.0217
1	8	2.02173
1	9	2.02146
1	10	2.02195
1	11	2.02198
1	12	2.02202
1	13	2.02191
1	14	2.02209
1	15	2.02205
1	16	2.02247
1	17	2.02242
1	18	2.02224
1	19	2.02246
1	20	2.02232
1	21	2.02271
1	22	2.02224
1	23	2.02279
1	24	2.0226
1	25	2.02247
1	26	2.02235
1	27	2.02244
1	28	2.02266
1	29	2.02247
1	30	2.02161
1	31	2.02146
1	32	2.02161
1	33	2.02172
1	34	2.02194
1	35	2.02192
1	36	2.02171
1	37	2.0223
1	38	2.02221
1	39	2.02229
1	40	2.02215
1	41	2.02266
1	42	2.02257
1	43	2.02236
1	44	2.02267
1	45	2.02202
1	46	2.02217
2	1	2.02221
2	2	2.02211
2	3	2.02215
2	4	2.02204
2	5	2.02137
2	6	2.02162
2	7	2.02295
2	8	2.02294
2	9	2.02248
2	10	2.0231
2	11	2.02297
2	12	2.0228
2	13	2.02244
2	14	2.02252
2	15	2.02234
2	16	2.02241
2	17	2.02236
2	18	2.02187
2	19	2.02217
2	20	2.02196
2	21	2.02223
2	22	2.02182
2	23	2.0223
2	24	2.02354
2	25	2.02341
2	26	2.02296
2	27	2.02302
2	28	2.02321
2	29	2.02319
2	30	2.02161
2	31	2.02184
2	32	2.0218
2	33	2.02193
2	34	2.02203
2	35	2.02176
2	36	2.02181
2	37	2.02208
2	38	2.02199
2	39	2.0219
2	40	2.02187
2	41	2.02247
2	42	2.02359
2	43	2.023
2	44	2.02331
2	45	2.0225
2	46	2.0227
3	1	2.02378
3	2	2.0235
3	3	2.0235
3	4	2.02351
3	5	2.02239
3	6	2.02276
3	7	2.02295
3	8	2.02294
3	9	2.02248
3	10	2.02295
3	11	2.0231
3	12	2.023
3	13	2.02297
3	14	2.02335
3	15	2.0232
3	16	2.02401
3	17	2.02375
3	18	2.02326
3	19	2.02363
3	20	2.02331
3	21	2.02406
3	22	2.02315
3	23	2.02382
3	24	2.02363
3	25	2.02361
3	26	2.0234
3	27	2.02378
3	28	2.02392
3	29	2.02365
3	30	2.0223
3	31	2.02242
3	32	2.02266
3	33	2.0231
3	34	2.02285
3	35	2.02286
3	36	2.02261
3	37	2.02348
3	38	2.02364
3	39	2.02318
3	40	2.02343
3	41	2.02415
3	42	2.0238
3	43	2.02342
3	44	2.02379
3	45	2.02316
3	46	2.02328
4	1	2.02378
4	2	2.0235
4	3	2.02311
4	4	2.02285
4	5	2.02165
4	6	2.02201
4	7	2.02238
4	8	2.0225
4	9	2.02225
4	10	2.02295
4	11	2.0231
4	12	2.02279
4	13	2.0228
4	14	2.02289
4	15	2.02264
4	16	2.02326
4	17	2.02345
4	18	2.02295
4	19	2.02376
4	20	2.02315
4	21	2.02315
4	22	2.023
4	23	2.02332
4	24	2.02348
4	25	2.02303
4	26	2.02306
4	27	2.02325
4	28	2.02366
4	29	2.02364
4	30	2.0216
4	31	2.02196
4	32	2.02195
4	33	2.02234
4	34	2.02266
4	35	2.02232
4	36	2.02249
4	37	2.02316
4	38	2.02319
4	39	2.02276
4	40	2.02252
4	41	2.02343
4	42	2.02365
4	43	2.02299
4	44	2.02361
4	45	2.02258
4	46	2.02326
5	1	2.02368
5	2	2.0233
5	3	2.02311
5	4	2.02285
5	5	2.02165
5	6	2.02269
5	7	2.02247
5	8	2.02255
5	9	2.02237
5	10	2.02298
5	11	2.02296
5	12	2.02277
5	13	2.02288
5	14	2.02311
5	15	2.02286
5	16	2.0239
5	17	2.02328
5	18	2.0228
5	19	2.02325
5	20	2.02345
5	21	2.02373
5	22	2.02295
5	23	2.02359
5	24	2.02352
5	25	2.02343
5	26	2.02296
5	27	2.02347
5	28	2.02355
5	29	2.02368
5	30	2.02192
5	31	2.02214
5	32	2.02216
5	33	2.0226
5	34	2.02258
5	35	2.02267
5	36	2.02237
5	37	2.02325
5	38	2.02346
5	39	2.02319
5	40	2.0229
5	41	2.02363
5	42	2.0243
5	43	2.02332
5	44	2.02366
5	45	2.02274
5	46	2.02312
6	1	2.02368
6	2	2.02326
6	3	2.02328
6	4	2.02273
6	5	2.02157
6	6	2.02264
6	7	2.02247
6	8	2.02232
6	9	2.02222
6	10	2.02264
6	11	2.0229
6	12	2.02333
6	13	2.02289
6	14	2.02288
6	15	2.02293
6	16	2.02344
6	17	2.02335
6	18	2.02288
6	19	2.02414
6	20	2.02304
6	21	2.02335
6	22	2.02271
6	23	2.02379
6	24	2.02348
6	25	2.02372
6	26	2.02313
6	27	2.02349
6	28	2.02328
6	29	2.02363
6	30	2.02167
6	31	2.02197
6	32	2.02186
6	33	2.02233
6	34	2.02261
6	35	2.02223
6	36	2.02242
6	37	2.02312
6	38	2.02357
6	39	2.02301
6	40	2.02261
6	41	2.02364
6	42	2.02387
6	43	2.02342
6	44	2.02363
6	45	2.02288
6	46	2.02297
7	1	2.02333
7	2	2.02326
7	3	2.02328
7	4	2.02257
7	5	2.02114
7	6	2.02198
7	7	2.02212
7	8	2.02232
7	9	2.02162
7	10	2.02258
7	11	2.0228
7	12	2.02264
7	13	2.02262
7	14	2.02277
7	15	2.02268
7	16	2.0238
7	17	2.02317
7	18	2.02251
7	19	2.0236
7	20	2.02302
7	21	2.02315
7	22	2.02252
7	23	2.02346
7	24	2.02345
7	25	2.02344
7	26	2.0231
7	27	2.02312
7	28	2.02315
7	29	2.02367
7	30	2.02121
7	31	2.02154
7	32	2.02172
7	33	2.02202
7	34	2.02255
7	35	2.02224
7	36	2.02233
7	37	2.02275
7	38	2.02291
7	39	2.02262
7	40	2.02272
7	41	2.02368
7	42	2.02393
7	43	2.02302
7	44	2.02339
7	45	2.02264
7	46	2.0231
8	1	2.02457
8	2	2.02322
8	3	2.02307
8	4	2.02257
8	5	2.02114
8	6	2.02171
8	7	2.02158
8	8	2.02217
8	9	2.02162
8	10	2.02246
8	11	2.0223
8	12	2.02243
8	13	2.02271
8	14	2.02272
8	15	2.02249
8	16	2.02305
8	17	2.02326
8	18	2.02258
8	19	2.02347
8	20	2.02285
8	21	2.02306
8	22	2.02275
8	23	2.02357
8	24	2.02348
8	25	2.02277
8	26	2.02296
8	27	2.02355
8	28	2.02361
8	29	2.02316
8	30	2.02079
8	31	2.02132
8	32	2.02168
8	33	2.02168
8	34	2.02208
8	35	2.0218
8	36	2.0221
8	37	2.02298
8	38	2.02283
8	39	2.02226
8	40	2.02249
8	41	2.02373
8	42	2.02346
8	43	2.02274
8	44	2.02322
8	45	2.02255
8	46	2.02304
9	1	2.02457
9	2	2.02322
9	3	2.02299
9	4	2.02254
9	5	2.02074
9	6	2.02163
9	7	2.02127
9	8	2.02199
9	9	2.02187
9	10	2.02246
9	11	2.02236
9	12	2.02262
9	13	2.02274
9	14	2.02328
9	15	2.02229
9	16	2.02363
9	17	2.02297
9	18	2.02326
9	19	2.02363
9	20	2.02298
9	21	2.02308
9	22	2.02346
9	23	2.02361
9	24	2.02363
9	25	2.02362
9	26	2.02358
9	27	2.02344
9	28	2.02337
9	29	2.02378
9	30	2.02069
9	31	2.02089
9	32	2.0214
9	33	2.02167
9	34	2.02251
9	35	2.02189
9	36	2.02185
9	37	2.02299
9	38	2.02353
9	39	2.02269
9	40	2.02257
9	41	2.0236
9	42	2.02407
9	43	2.02278
9	44	2.02356
9	45	2.02252
9	46	2.02339
10	1	2.02303
10	2	2.02241
10	3	2.02299
10	4	2.02177
10	5	2.01994
10	6	2.02106
10	7	2.0213
10	8	2.02118
10	9	2.02071
10	10	2.02217
10	11	2.02235
10	12	2.02176
10	13	2.02175
10	14	2.02254
10	15	2.02175
10	16	2.0228
10	17	2.02262
10	18	2.0226
