0	0	2.22055
0	1	2.21635
0	2	2.21533
0	3	2.23743
0	4	2.25125
0	5	2.25636
0	6	2.26699
0	7	2.26716
0	8	2.27055
0	9	2.27403
0	10	2.27313
0	11	2.28182
0	12	2.28026
0	13	2.05767
0	14	2.05552
0	15	2.06441
0	16	2.06043
0	17	2.05962
0	18	2.06141
0	19	2.06104
0	20	2.06222
0	21	2.063
0	22	2.05296
0	23	2.06035
0	24	2.05758
0	25	2.06399
0	26	2.0637
0	27	2.06806
0	28	2.06705
0	29	2.05592
0	30	2.05797
0	31	2.05923
0	32	2.05482
0	33	2.04963
0	34	2.04816
0	35	2.04924
0	36	2.03715
0	37	2.03077
0	38	2.03273
0	39	2.03041
0	40	2.02108
0	41	2.01017
0	42	2.00218
0	43	1.99573
0	44	1.99202
0	45	1.99819
0	46	1.99956
0	47	1.99528
0	48	1.98971
0	49	1.98557
0	50	1.98413
0	51	1.98951
0	52	1.98658
0	53	1.98952
0	54	1.98947
0	55	1.99087
0	56	1.99358
0	57	2.06457
0	58	2.05919
0	59	2.06057
0	60	2.06222
0	61	2.06915
0	62	2.06433
0	63	2.06225
0	64	2.06642
0	65	2.07246
0	66	2.06803
0	67	2.06304
0	68	2.05808
0	69	2.05461
0	70	2.05891
0	71	2.05509
0	72	2.06382
0	73	2.06158
0	74	2.05126
0	75	2.04939
0	76	2.04333
0	77	2.04863
0	78	2.04857
0	79	2.0381
0	80	2.04774
0	81	2.03506
0	82	2.03919
0	83	2.04189
0	84	2.03556
0	85	2.02914
0	86	2.03296
0	87	2.02945
0	88	2.03092
0	89	2.02583
0	90	2.02103
0	91	2.01921
0	92	2.00951
0	93	2.0162
0	94	2.00614
0	95	2.00752
0	96	1.99776
0	97	2.0096
0	98	1.99569
0	99	2.00088
0	100	1.99412
0	101	2.06297
0	102	2.06564
0	103	2.06694
0	104	2.06511
0	105	2.05752
0	106	2.06844
0	107	2.05299
0	108	2.05784
0	109	2.06092
0	110	2.05673
0	111	2.05766
0	112	2.05034
0	113	2.05469
0	114	2.05099
0	115	2.0532
0	116	2.04846
0	117	2.04408
0	118	2.04607
0	119	2.04347
0	120	2.04787
0	121	2.04811
0	122	2.04925
0	123	2.04132
0	124	2.04493
0	125	2.04967
0	126	2.03609
0	127	2.04251
0	128	2.03442
0	129	2.04137
0	130	2.02627
0	131	2.0332
0	132	2.04015
0	133	2.02594
0	134	2.03526
0	135	2.02006
0	136	2.02449
0	137	2.03059
0	138	2.02576
0	139	2.02538
0	140	2.02384
0	141	2.01686
0	142	2.02387
0	143	2.01303
0	144	2.01568
0	145	2.05172
0	146	2.05847
0	147	2.06089
0	148	2.05422
0	149	2.06086
0	150	2.0577
0	151	2.05929
0	152	2.04945
0	153	2.05237
0	154	2.05936
0	155	2.05517
0	156	2.0565
0	157	2.04732
0	158	2.04978
0	159	2.05334
0	160	2.04222
0	161	2.0484
0	162	2.04195
0	163	2.0458
0	164	2.0488
0	165	2.0387
0	166	2.05253
0	167	2.05035
0	168	2.03658
0	169	2.04478
0	170	2.04287
0	171	2.03808
0	172	2.03569
0	173	2.04659
0	174	2.03928
0	175	2.03784
0	176	2.04128
0	177	2.0251
0	178	2.03882
0	179	2.0361
0	180	2.02744
0	181	2.02448
0	182	2.03134
0	183	2.02561
0	184	2.026
0	185	2.02698
0	186	2.0283
0	187	2.01899
0	188	2.0244
0	189	2.06045
0	190	2.05967
0	191	2.06023
0	192	2.06147
0	193	2.04802
0	194	2.04905
0	195	2.05232
0	196	2.05267
0	197	2.04889
0	198	2.05118
0	199	2.04945
0	200	2.04342
0	201	2.05122
0	202	2.03709
0	203	2.04389
0	204	2.0503
0	205	2.03779
0	206	2.04722
0	207	2.04537
0	208	2.05098
0	209	2.03889
0	210	2.04153
0	211	2.04591
0	212	2.03568
0	213	2.04807
0	214	2.04689
0	215	2.05061
0	216	2.03788
0	217	2.04095
0	218	2.03944
0	219	2.04008
0	220	2.03218
0	221	2.03041
0	222	2.0385
0	223	2.03749
0	224	2.02365
0	225	2.03259
0	226	2.03384
0	227	2.03177
0	228	2.0316
0	229	2.02475
0	230	2.03214
1	0	2.22055
1	1	2.21635
1	2	2.21533
1	3	2.23743
1	4	2.25125
1	5	2.25636
1	6	2.26699
1	7	2.26716
1	8	2.27055
1	9	2.27403
1	10	2.27313
1	11	2.0548
1	12	2.05116
1	13	2.05767
1	14	2.05552
1	15	2.06441
1	16	2.06043
1	17	2.05962
1	18	2.06141
1	19	2.06104
1	20	2.06222
1	21	2.063
1	22	2.05296
1	23	2.06035
1	24	2.05758
1	25	2.06399
1	26	2.0637
1	27	2.06806
1	28	2.06705
1	29	2.05592
1	30	2.05797
1	31	2.05923
1	32	2.05482
1	33	2.04963
1	34	2.04816
1	35	2.04924
1	36	2.03715
1	37	2.03077
1	38	2.03273
1	39	2.03041
1	40	2.02108
