1	1	71.881
1	2	68.777
1	3	77.7331
1	4	74.5096
1	5	83.3068
1	6	80.3652
1	7	85.4378
1	8	82.4101
1	9	88.5922
1	10	85.9842
1	11	92.823
1	12	89.8423
1	13	87.1602
1	14	94.5324
1	15	91.8371
1	16	98.6049
1	17	96.092
1	18	93.1836
1	19	102.208
1	20	99.6477
1	21	97.2572
1	23	1.40741
1	24	1.17588
1	25	1.17602
1	26	1.28638
1	27	1.34023
1	28	1.13928
1	29	1.30418
1	30	1.79788
1	31	1.50201
1	32	1.4726
1	33	1.70692
1	34	1.91932
1	35	1.50748
1	36	1.64376
1	37	1.75373
1	38	2.23975
1	39	1.9897
1	40	2.00338
1	41	2.20645
1	42	2.17217
1	43	2.64074
1	44	2.11428
1	45	2.65718
1	46	2.72833
1	47	2.50827
1	48	2.89773
1	49	2.63208
1	50	3.27127
1	51	3.08294
1	52	3.09914
1	53	3.54898
2	1	1.01317
2	2	0.868089
2	3	1.2838
2	4	1.16605
2	5	1.03994
2	6	1.03385
2	7	1.24229
2	8	1.15228
2	9	0.915026
2	10	1.27971
2	11	1.04354
2	12	0.881691
2	13	1.09825
2	14	1.06587
2	15	1.23991
2	16	1.04995
2	17	1.22219
2	18	1.10282
2	19	0.89711
2	20	1.11368
2	21	1.32832
2	22	1.09097
2	23	1.40741
2	24	1.17588
2	25	1.17602
2	26	1.28638
2	27	1.34023
2	28	1.13928
2	29	1.30418
2	30	1.79788
2	31	1.50201
2	32	1.4726
2	33	1.70692
2	34	1.91932
2	35	1.50748
2	36	1.64376
2	37	1.75373
2	38	2.23975
2	39	1.9897
2	40	2.00338
2	41	2.20645
2	42	2.17217
2	43	2.64074
2	44	2.11428
2	45	2.65718
2	46	2.72833
2	47	2.50827
2	48	2.89773
2	49	2.63208
2	50	3.27127
2	51	3.08294
2	52	3.09914
2	53	3.54898
3	1	1.01317
3	2	0.868089
3	3	1.2838
3	4	1.16605
3	5	1.03994
3	6	1.03385
3	7	1.24229
3	8	1.15228
3	9	0.915026
3	10	1.27971
3	11	1.04354
3	12	0.881691
3	13	1.09825
3	14	1.06587
3	15	1.23991
3	16	1.04995
3	17	1.22219
3	18	1.10282
3	19	0.89711
3	20	1.11368
3	21	1.32832
3	22	1.09097
3	23	1.40741
3	24	1.17588
3	25	1.17602
3	26	1.28638
3	27	1.34023
3	28	1.13928
3	29	1.30418
3	30	1.79788
3	31	1.50201
3	32	1.4726
3	33	1.70692
3	34	1.14976
3	35	0.863876
3	36	0.894238
3	37	1.10564
3	38	1.28418
3	39	1.16186
3	40	0.915941
3	41	1.20706
3	42	1.30785
3	43	1.39956
3	44	1.02912
3	45	1.18624
3	46	1.40167
3	47	1.28992
3	48	1.30782
3	49	1.17977
3	50	1.2834
3	51	1.2631
3	52	1.43471
3	53	1.19621
3	54	1.41584
3	55	1.13227
3	56	1.31108
3	57	1.52904
3	58	1.39538
3	59	1.45229
3	60	1.5242
3	61	1.33158
3	62	1.4526
3	63	1.7407
3	64	1.75031
3	65	1.87738
3	66	2.02939
3	67	1.74667
3	68	1.59699
3	69	1.77607
3	70	1.84102
3	71	1.64299
3	75	1.87312
3	78	2.28747
3	81	2.42407
3	83	2.35461
3	85	2.61701
3	86	2.78201
3	87	2.72274
3	89	2.66868
3	90	2.86105
3	91	2.92634
3	92	2.76734
4	1	1.01317
4	2	0.868089
4	3	1.2838
4	4	1.16605
4	5	1.03994
4	6	1.03385
4	7	1.24229
4	8	1.15228
4	9	0.915026
4	10	1.29378
4	11	1.05621
4	12	0.889186
4	13	1.1108
4	14	1.07599
4	15	1.22697
4	16	1.03676
4	17	1.23034
4	18	1.07777
4	19	0.835368
4	20	1.09557
4	21	1.24811
